 21  770.563928 1.763E-24 1.909E-01.07480.102 2109.96240.69-.000580       1 2 2 01       0 3 3 01                    R 16f     4677642029 5 4 5 7    35.0   33.0
 21  770.564464 3.529E-27 4.369E-01.07250.100 3591.23780.70-.000637       2 2 2 01       1 3 3 01                    R 19e     3677642029 5 4 5 7    41.0   39.0
 21  770.565083 1.450E-30 6.429E-04.06830.086 3966.66040.76-.001355       1 1 1 12       2 1 1 01                    R 34f     3677642029 5 4 5 7    71.0   69.0
 21  770.576967 1.214E-28 3.548E-01.06980.095 4286.51860.73-.000715       1 5 5 01       0 6 6 01                    P 26e     3677542029 5 4 5 7    51.0   53.0
 21  770.585476 2.596E-29 1.071E-02.06240.066 4101.55470.65-.000816       1 2 2 01       1 1 1 02                    P 74f     4677642029 5 4 5 7   147.0  149.0
 21  770.602097 4.079E-30 1.182E-02.06090.065 4521.23580.64-.000866       1 2 2 01       1 1 1 02                    P 81e     4677642029 5 4 5 7   161.0  163.0
 21  770.636290 6.722E-24 5.881E-01.06420.067 2340.73190.67-.000868       1 0 0 01       0 1 1 01                    R 65e     4777742029 5 4 5 7   133.0  131.0
 21  770.641054 1.124E-30 2.453E+00.05700.062 5929.67140.64-.001182       1 2 2 01       1 1 1 01                    R 99e     4777542029 5 4 5 7   201.0  199.0
 21  770.696389 9.810E-28 3.725E-04.06550.069 2619.80760.70-.000816       0 3 3 01       1 0 0 02                    R 58e     3677742029 5 4 5 7   119.0  117.0
 21  770.713618 1.610E-30 5.633E-01.06090.064 5509.95700.64-.001009       1 0 0 11       0 1 1 11                    R 80e     4677642029 5 4 5 7   163.0  161.0
 21  770.725543 6.137E-25 4.001E-01.06750.078 2671.22530.75-.000725       2 0 0 02       1 1 1 02                    R 43e     4677642029 5 4 5 7    89.0   87.0
 21  770.734934 1.691E-29 2.677E-01.07870.106 4487.37110.69-.000642       4 0 0 04       3 1 1 04                    P 13e     3677742029 5 4 5 7    25.0   27.0
 21  770.777127 9.838E-29 5.128E-01.06830.086 4473.51900.76-.000697       3 1 1 02       2 2 2 02                    R 34e     3677642029 5 4 5 7    71.0   69.0
 21  770.803487 1.217E-28 4.785E-02.08310.111 3647.71460.71-.000631       1 1 1 11       1 0 0 12                    P  9e     3677842029 5 4 5 7    17.0   19.0
 21  770.837797 9.621E-30 1.138E+00.08200.109 4844.65140.70-.000617       2 4 4 01       1 5 5 01                    P 10f     3677842029 5 4 5 7    19.0   21.0
 21  770.864492 1.345E-29 2.813E-01.06610.070 4854.97120.71-.000785       1 1 1 11       0 2 2 11                    R 55e     3677742029 5 4 5 7   113.0  111.0
 21  770.880671 1.294E-29 2.227E-01.06860.089 4701.03860.76-.000717       1 2 2 11       0 3 3 11                    R 31f     3677642029 5 4 5 7    65.0   63.0
 21  770.941182 4.712E-29 4.606E-03.06710.075 3715.30740.73-.001405       1 0 0 12       2 0 0 01                    P 48e     3677642029 5 4 5 7    95.0   97.0
 21  770.983333 1.776E-30 3.245E-01.06820.085 5205.21920.76-.000727       1 6 6 01       0 7 7 01                    P 36f     3677642029 5 4 5 7    71.0   73.0
 21  771.004717 1.556E-23 2.575E-01.06800.083 1885.54220.76-.000719       1 1 1 01       0 2 2 01                    R 37f     4777642029 5 4 5 7    77.0   75.0
 21  771.013002 4.791E-30 6.959E-01.07190.099 5054.78470.71-.000649       3 2 2 01       2 3 3 01                    R 20f     3677642029 5 4 5 7    43.0   41.0
 21  771.076501 3.848E-30 1.917E+00.05610.061 5635.58640.65-.001240       1 1 1 01       1 0 0 01                    R104e     4777542029 5 4 5 7   211.0  209.0
 21  771.119571 8.566E-24 4.388E-02.06980.095 1559.44930.73-.000715       1 1 1 01       1 0 0 02                    P 26e     4777542029 5 4 5 7    51.0   53.0
 21  771.128177 1.725E-30 8.622E-02.06660.072 5014.98190.72-.000718       3 1 1 02       3 0 0 03                    P 52e     3677742029 5 4 5 7   103.0  105.0
 21  771.144044 1.344E-29 3.371E-01.08310.111 4502.50780.71-.000631       3 2 2 03       2 3 3 03                    P  9e     3677842029 5 4 5 7    17.0   19.0
 21  771.146456 4.064E-29 1.072E+00.06780.080 4839.13960.75-.000724       3 1 1 01       2 2 2 01                    R 40e     3677642029 5 4 5 7    83.0   81.0
 21  771.181036 5.726E-28 5.002E-02.08710.116 3248.47630.76-.000345       2 2 2 02       1 3 3 02                    R  4f     3677742029 5 4 5 7    11.0    9.0
 21  771.182325 6.950E-30 3.373E-01.07770.105 4748.16500.69-.000519       3 2 2 02       2 3 3 02                    R 13e     3677642029 5 4 5 7    29.0   27.0
 21  771.187424 9.382E-26 1.920E-01.07140.098 2766.06740.71-.000646       2 1 1 02       1 2 2 02                    R 21f     4677642029 5 4 5 7    45.0   43.0
 21  771.303944 9.067E-26 1.933E-01.07090.097 2783.30980.72-.000662       2 1 1 02       1 2 2 02                    R 22e     4677642029 5 4 5 7    47.0   45.0
 21  771.312871 2.928E-28 4.628E-01.08310.111 3933.71510.71-.000631       2 3 3 02       1 4 4 02                    P  9f     3677842029 5 4 5 7    17.0   19.0
 21  771.316947 1.788E-24 1.958E-01.07390.101 2123.30080.69-.000594       1 2 2 01       0 3 3 01                    R 17e     4677642029 5 4 5 7    37.0   35.0
 21  771.330062 3.492E-27 4.457E-01.07190.099 3606.92190.71-.000649       2 2 2 01       1 3 3 01                    R 20f     3677642029 5 4 5 7    43.0   41.0
 21  771.349465 1.022E-29 3.367E-01.07190.099 4739.61520.71-.000676       2 4 4 02       1 5 5 02                    P 21e     3677642029 5 4 5 7    41.0   43.0
 21  771.363344 5.468E-27 4.659E-01.07870.106 3412.19020.69-.000642       1 4 4 01       0 5 5 01                    P 13e     3677742029 5 4 5 7    25.0   27.0
 21  771.411517 1.312E-28 3.619E-01.07010.095 4266.01660.73-.000717       1 5 5 01       0 6 6 01                    P 25f     3677642029 5 4 5 7    49.0   51.0
 21  771.430385 1.536E-29 3.467E-02.08840.119 3824.36620.78-.000484       3 1 1 03       2 2 2 03                    R  2e     3677742029 5 4 5 7     7.0    5.0
 21  771.453599 2.300E-26 1.201E+00.06460.068 3648.94750.68-.000855       2 0 0 01       1 1 1 01                    R 63e     4777742029 5 4 5 7   129.0  127.0
 21  771.464371 2.132E-29 2.561E-01.06650.072 4729.31010.72-.000777       1 1 1 11       0 2 2 11                    R 52f     3677742029 5 4 5 7   107.0  105.0
 21  771.470988 2.033E-26 6.512E-01.06760.078 3467.39430.75-.000718       2 1 1 01       1 2 2 01                    R 42e     4677642029 5 4 5 7    87.0   85.0
 21  771.489524 1.053E-28 1.899E-05.06950.094 2299.80420.74-.000712       2 0 0 01       0 3 3 01                    P 27e     3677642029 5 4 5 7    53.0   55.0
 21  771.548351 2.340E-30 7.195E-03.07140.098 4261.38330.71-.001313       2 0 0 13       3 0 0 02                    P 22e     3677642029 5 4 5 7    43.0   45.0
 21  771.566816 2.593E-26 5.591E-01.06780.081 3371.22750.75-.000715       2 1 1 01       1 2 2 01                    R 39f     4677642029 5 4 5 7    81.0   79.0
 21  771.577907 1.104E-30 2.646E-02.06420.067 4913.01420.67-.000779       2 2 2 02       2 1 1 03                    P 66f     3677742029 5 4 5 7   131.0  133.0
 21  771.589211 1.192E-29 2.250E-01.06850.088 4725.94040.76-.000711       1 2 2 11       0 3 3 11                    R 32e     3677642029 5 4 5 7    67.0   65.0
 21  771.617941 8.445E-29 1.355E-01.06860.089 4206.15430.76-.000711       3 1 1 03       3 0 0 04                    P 32e     3677642029 5 4 5 7    63.0   65.0
 21  771.638822 9.658E-30 1.232E+00.08310.111 4836.78120.71-.000631       2 4 4 01       1 5 5 01                    P  9e     3677842029 5 4 5 7    17.0   19.0
 21  771.646106 4.654E-26 9.913E-02.07050.096 2782.96750.73-.000709       2 1 1 02       2 0 0 03                    P 24e     4677542029 5 4 5 7    47.0   49.0
 21  771.670515 1.093E-30 6.028E-04.06810.084 4022.24510.76-.001370       1 1 1 12       2 1 1 01                    R 36f     3677642029 5 4 5 7    75.0   73.0
 21  771.674795 1.146E-23 2.750E-01.06780.080 1977.09380.75-.000724       1 1 1 01       0 2 2 01                    R 40e     4777642029 5 4 5 7    83.0   81.0
 21  771.679551 4.665E-29 8.519E-01.06800.083 4747.70750.76-.000719       3 1 1 01       2 2 2 01                    R 37f     3677642029 5 4 5 7    77.0   75.0
 21  771.719086 6.287E-30 3.994E-02.08710.116 4130.12600.76-.000345       2 3 3 01       1 4 4 01                    R  4e     3677742029 5 4 5 7    11.0    9.0
 21  771.723977 7.732E-27 2.617E-01.07770.105 3252.62430.69-.000519       3 0 0 03       2 1 1 03                    R 13e     3677642029 5 4 5 7    29.0   27.0
 21  771.753846 4.709E-30 7.093E-01.07140.098 5071.25200.71-.000646       3 2 2 01       2 3 3 01                    R 21e     3677642029 5 4 5 7    45.0   43.0
 21  771.839479 2.005E-30 3.291E-01.06830.086 5176.79690.76-.000732       1 6 6 01       0 7 7 01                    P 35e     3677642029 5 4 5 7    69.0   71.0
 21  771.873611 2.331E-30 8.303E-01.06730.076 5397.60400.74-.000730       4 0 0 03       3 1 1 03                    R 45e     3677642029 5 4 5 7    93.0   91.0
 21  771.874672 1.025E-28 4.844E-01.06840.087 4446.92870.76-.000702       3 1 1 02       2 2 2 02                    R 33f     3677642029 5 4 5 7    69.0   67.0
 21  771.882909 7.314E-30 1.186E-02.06130.065 4396.03520.64-.000851       1 2 2 01       1 1 1 02                    P 79e     4677642029 5 4 5 7   157.0  159.0
 21  771.938290 7.291E-30 3.499E-01.07670.104 4759.14450.69-.000530       3 2 2 02       2 3 3 02                    R 14f     3677642029 5 4 5 7    31.0   29.0
 21  771.951655 9.390E-28 7.087E-02.08620.115 3252.40260.75-.000340       2 2 2 02       1 3 3 02                    R  5e     3677742029 5 4 5 7    13.0   11.0
 21  771.954169 1.308E-29 3.600E-01.08420.112 4495.43410.73-.000639       3 2 2 03       2 3 3 03                    P  8f     3677842029 5 4 5 7    15.0   17.0
 21  771.963456 5.369E-29 1.830E-05.06790.082 2512.61230.75-.000712       0 4 4 01       1 1 1 02                    R 38f     3677642029 5 4 5 7    79.0   77.0
 21  772.023567 6.997E-29 1.079E+00.06500.068 4812.50830.69-.000840       3 0 0 02       2 1 1 02                    R 61e     3677742029 5 4 5 7   125.0  123.0
 21  772.071442 1.798E-24 2.004E-01.07320.100 2137.42310.70-.000619       1 2 2 01       0 3 3 01                    R 18f     4677642029 5 4 5 7    39.0   37.0
