 11 2058.653230 1.711E-26 7.402E-02.06960.366 2399.16540.63-.008709          1 0 0          0 1 0  7  3  5        6  4  2      574426303384672224    81.0   75.0
 11 2058.832401 3.920E-27 4.826E-01.06140.387 3383.26510.51-.000949          0 0 1          0 1 0 10  5  5       10  5  6      574426443384672224    81.0   75.0
 11 2058.878389 4.330E-26 9.088E-01.05280.312 2724.04130.61-.003799          0 0 1          0 1 0  7  5  2        7  5  3      454426445984672224    15.0   15.0
 11 2059.090350 4.019E-25 2.258E-03.06180.310 1080.38530.470.007890          0 1 0          0 0 0  9  5  5        9  2  8      565626305910162524    19.0   19.0
 11 2059.108900 3.728E-26 2.464E-02.08860.430 1907.45020.71-.004929          1 0 0          0 1 0  4  2  2        3  3  1      574426443384672224    81.0   75.0
 11 2059.173154 7.960E-29 5.129E+00.04840.235 4525.23780.400.006108          0 2 0          0 1 0 15  5 11       14  4 10      3442334432297122 9    81.0   75.0
 11 2059.214840 4.950E-26 4.320E-02.08440.414 2005.91670.69-.008079          1 0 0          0 1 0  5  2  4        4  3  1      554426305984672224    11.0    9.0
 11 2059.393495 1.158E-29 3.484E-01.07560.315 4493.80420.55-.006726          0 1 1          0 2 0  9  3  7        9  3  6      4442334432257122 7    81.0   75.0
 11 2059.574906 4.935E-29 3.969E-02.09930.456 3317.21020.72-.006725          1 1 0          0 2 0  3  1  3        2  2  0      4442634432287122 8    81.0   75.0
 11 2059.760190 1.294E-25 1.809E-01.07920.455 2392.59240.61-.004919          0 0 1          0 1 0  7  2  6        7  2  5      554526305984162224    45.0   45.0
 11 2059.816762 1.105E-28 1.515E-02.06570.281 3441.03880.47-.002974          0 0 1          0 1 0 12  1 11       11  3  8      444233443231712210    81.0   75.0
 11 2060.483380 3.896E-22 1.312E-01.07680.393  704.21400.680.006040          0 1 0          0 0 0  8  4  5        7  1  6      686421595967662423    51.0   45.0
 11 2060.646670 1.030E-25 1.087E+00.05150.286 2552.87970.63-.004299          0 0 1          0 1 0  6  5  2        6  5  1      544426305984162224    13.0   13.0
 11 2060.715990 3.200E-25 1.126E+00.05160.306 2552.85720.63-.004029          0 0 1          0 1 0  6  5  1        6  5  2      564526305984162224    39.0   39.0
 11 2060.746012 3.279E-29 4.006E-02.09260.412 3495.93900.69-.005519          1 1 0          0 2 0  5  1  5        4  2  2      4442534432287122 8    81.0   75.0
 11 2061.199780 3.237E-27 2.518E-03.07600.371 2271.71200.63-.011317          0 0 1          0 1 0  7  1  7        6  3  4      4742234433287122 8    81.0   75.0
 11 2061.875270 2.040E-25 1.728E-01.06510.459 2337.66650.57-.004009          0 2 0          0 1 0  9  2  7        8  1  8      564426305984162224    57.0   51.0
 11 2062.138471 5.700E-26 7.286E-01.06530.384 2690.59370.550.007150          0 2 0          0 1 0 10  3  7        9  2  8      444426445984672224    21.0   19.0
 11 2062.160255 2.980E-29 2.277E-01.07020.352 4188.39400.61-.009556          1 1 0          0 2 0  8  3  6        7  4  3      4442434432287122 8    81.0   75.0
 11 2062.183906 1.460E-27 8.745E-01.08370.412 3482.06480.69-.001369          0 1 1          0 2 0  3  2  2        4  2  3      4642234433257122 7    81.0   75.0
 11 2062.530546 5.288E-29 6.445E+00.03940.221 4894.58450.370.007608          0 2 0          0 1 0 16  5 12       15  4 11      4442334432297122 9    81.0   75.0
 11 2062.550220 7.340E-25 1.499E+00.05180.265 2406.14300.66-.000259          0 0 1          0 1 0  5  5  1        5  5  0      586721305910162545    33.0   33.0
 11 2062.556860 2.444E-25 1.497E+00.04580.257 2406.14100.67-.004499          0 0 1          0 1 0  5  5  0        5  5  1      574426303384672224    81.0   75.0
 11 2063.076880 6.259E-25 4.687E-04.08450.412  842.35650.860.000840          0 1 0          0 0 0  7  6  1        7  3  4      576626305910162524    45.0   45.0
 11 2063.088850 2.408E-26 4.194E-02.08050.401 2462.87520.61-.006969          1 0 0          0 1 0  8  2  7        7  3  4      574426303384672224    81.0   75.0
 11 2063.112980 2.681E-25 6.943E-04.07060.305  920.20980.770.005450          0 1 0          0 0 0  9  4  6        9  1  9      576626305910162524    19.0   19.0
 11 2063.216976 1.533E-29 2.877E+00.03470.352 4846.77540.61-.006637          1 1 0          1 0 0  8  7  2        7  6  1      4442334432287122 7    81.0   75.0
 11 2063.310711 6.641E-29 6.851E-04.01640.208 2952.39180.35-.006092          0 1 0          0 0 0 15  5 10       16  2 15      444233443231712211    81.0   75.0
 11 2064.022826 3.483E-28 4.327E-01.05200.281 3650.50820.47-.000701          0 0 1          0 1 0 11  5  6       11  5  7      4742234433297122 9    81.0   75.0
 11 2064.508970 7.823E-27 1.203E-01.02090.135 2972.82810.47-.008969          0 1 0          0 0 0 11 11  0       11 10  1      374426443384672224    81.0   75.0
 11 2064.508996 2.608E-27 1.203E-01.02090.135 2972.82810.47-.008969          0 1 0          0 0 0 11 11  1       11 10  2      374426443384672224    81.0   75.0
 11 2064.620816 1.614E-28 4.883E-02.09540.434 3392.74930.71-.006718          1 1 0          0 2 0  4  1  4        3  2  1      4442634432287122 8    81.0   75.0
 11 2064.836609 3.454E-29 1.093E-02.06510.265 3386.05130.440.003388          0 2 0          0 1 0 12  4  8       12  1 11      4442334432297122 8    81.0   75.0
 11 2064.853190 5.090E-22 3.068E+00.02860.191 1045.05830.63-.002189          0 1 0          0 0 0  7  7  1        6  6  0      574426303384672224    81.0   75.0
 11 2064.853650 1.506E-21 3.026E+00.03180.193 1045.05780.18-.011779          0 1 0          0 0 0  7  7  0        6  6  1      585520305967662423    45.0   39.0
 11 2065.018270 1.966E-22 2.608E+00.05640.309 1255.91150.59-.009869          0 1 0          0 0 0  9  6  4        8  5  3      686621595967662423    19.0   17.0
 11 2065.472504 2.528E-29 1.003E-01.08020.352 4052.83690.61-.007023          1 1 0          0 2 0  8  2  7        7  3  4      4442334432287122 8    81.0   75.0
 11 2065.613557 4.233E-28 3.785E-03.07210.333 2595.81270.57-.006870          0 0 1          0 1 0  9  0  9        8  2  6      4742234433287122 8    81.0   75.0
 11 2065.638487 1.130E-25 4.542E+00.04230.265 3244.59930.370.007980          0 1 0          0 0 0 16  5 12       15  4 11      444326445984162224    99.0   93.0
 11 2065.840376 2.474E-28 1.088E+01.00760.161 4738.62840.310.000000          0 1 0          0 0 0 21  2 19       20  3 18      4442334432327122 0    81.0   75.0
 11 2065.846550 5.886E-22 2.595E+00.05420.302 1255.16660.54-.009829          0 1 0          0 0 0  9  6  3        8  5  4      686421595967662423    57.0   51.0
 11 2065.878904 8.247E-29 1.088E+01.00760.161 4738.62010.310.000000          0 1 0          0 0 0 21  3 19       20  2 18      3442334432327122 0    81.0   75.0
 11 2066.352277 1.430E-27 2.293E-03.05080.412 2129.61850.69-.005491          0 0 1          0 1 0  5  2  3        4  4  0      474223443330712210    81.0   75.0
 11 2066.614600 3.042E-25 6.769E-02.09120.453 1908.01630.69-.008319          0 0 1          0 1 0  4  0  4        4  2  3      574626305984162224    27.0   27.0
 11 2066.756025 3.558E-28 1.360E-02.05440.328 3141.04570.55-.008999          1 0 0          0 1 0 10  4  7        9  5  4      444426443384672224    81.0   75.0
 11 2066.834360 5.631E-29 4.630E-02.04930.298 3565.00420.51-.009018          0 0 1          0 1 0 11  4  7       10  6  4      444233443231712210    81.0   75.0
 11 2067.150717 1.291E-27 2.338E-01.07330.298 3253.73730.51-.011398          1 0 0          0 1 0 11  3  9       10  4  6      4642234433297122 8    81.0   75.0
 11 2067.202835 2.197E-27 7.850E+00.01630.183 4201.85540.33-.007192          0 1 0          0 0 0 19  3 16       18  4 15      474223443331712211    81.0   75.0
 11 2067.338032 7.099E-29 8.055E-04.07790.333 2595.81270.570.002030          0 0 1          0 1 0  7  4  3        8  2  6      4442334432287122 8    81.0   75.0
 11 2067.491052 1.241E-28 5.596E-01.07060.250 4174.03710.410.005518          1 0 0          0 1 0 13  5  8       13  4  9      3442334432297122 9    81.0   75.0
 11 2067.736696 1.024E-27 1.498E+00.09240.412 3438.57480.69-.000324          0 1 1          0 2 0  3  1  2        4  1  3      4742234433257122 7    81.0   75.0
 11 2067.779070 2.073E-24 5.401E-01.08550.472 1819.33510.93-.000459          0 0 1          0 1 0  2  2  0        3  2  1      584820305967162423    15.0   21.0
 11 2067.779957 9.701E-29 1.013E-01.08790.391 3722.73100.67-.001222          1 1 0          0 2 0  6  2  5        5  3  2      4442334432257122 7    81.0   75.0
 11 2067.877951 3.108E-28 5.734E+00.03980.217 4368.63690.61-.003549          0 3 0          0 2 0  8  6  3        7  5  2      474426443384672224    81.0   75.0
 11 2067.992275 1.013E-28 5.605E+00.03970.217 4368.54590.61-.003179          0 3 0          0 2 0  8  6  2        7  5  3      444436443284672224    81.0   75.0
 11 2068.007949 1.074E-27 5.204E+00.02930.195 4027.50430.340.003308          0 1 0          0 0 0 18  4 14       17  5 13      374223443331712211    81.0   75.0
 11 2068.093979 1.226E-27 2.179E-01.01870.265 3266.76380.44-.005547          0 1 0          0 0 0 12 11  1       12 10  2      374223443331712211    81.0   75.0
 11 2068.094813 3.679E-27 2.179E-01.02030.147 3266.76300.44-.007329          0 1 0          0 0 0 12 11  2       12 10  3      374426443384672224    81.0   75.0
 11 2068.172834 5.071E-27 3.161E-02.05980.352 2724.16700.61-.007413          0 0 1          0 1 0  8  3  5        7  5  2      464223443330712210    81.0   75.0
 11 2068.310330 1.934E-26 4.098E-01.07090.401 2998.76600.55-.011039          0 0 1          0 1 0  9  4  6        9  4  5      574426303384672224    81.0   75.0
 11 2068.498107 4.191E-29 1.087E-01.08160.371 3713.08230.630.004564          0 3 0          0 2 0  7  4  4        6  1  5      4442334432257122 7    81.0   75.0
 11 2068.606244 2.207E-28 1.035E-01.09000.412 3482.06470.69-.006435          0 1 1          0 2 0  4  0  4        4  2  3      4442334432257122 7    81.0   75.0
 11 2068.760894 7.331E-28 7.847E+00.01800.183 4201.24860.330.002308          0 1 0          0 0 0 19  4 16       18  3 15      374223443331712211    81.0   75.0
 11 2068.794190 3.263E-26 4.109E-03.06540.358 1774.61530.440.004670          0 1 0          0 0 0 12  4  8       12  1 11      574426303384672224    81.0   75.0
 11 2068.864641 8.925E-28 1.829E-03.05630.277 2495.16570.570.006250          0 2 0          0 1 0  8  5  4        8  2  7      474426443384672224    81.0   75.0
 11 2068.896690 1.160E-25 5.281E-02.08230.443 2130.49420.67-.008479          1 0 0          0 1 0  6  2  5        5  3  2      564426305984672224    39.0   33.0
 11 2069.410458 1.268E-27 1.699E-03.08140.391 2126.40760.67-.011356          0 0 1          0 1 0  6  1  6        5  3  3      4742234433287122 8    81.0   75.0
 11 2069.811363 5.421E-27 3.620E-03.09450.446 1907.45020.71-.008229          0 0 1          0 1 0  4  1  4        3  3  1      564426443384672224    81.0   75.0
 11 2070.277420 2.229E-26 3.222E-01.08010.420 2670.78950.57-.007659          0 0 1          0 1 0  8  3  6        8  3  5      574426303384672224    81.0   75.0
 11 2070.496709 9.848E-28 1.390E+00.08180.391 3482.48010.67-.007019          0 1 1          0 2 0  4  1  4        5  1  5      4742234433257122 7    81.0   75.0
 11 2070.641655 1.996E-26 4.957E-02.08120.417 2282.58960.63-.007889          1 0 0          0 1 0  7  2  6        6  3  3      474426443384672224    81.0   75.0
 11 2071.059160 1.304E-29 1.288E-04.06640.315 2818.39770.550.002141          1 0 0          0 1 0  8  5  4        9  2  7      4442334432287122 8    81.0   75.0
 11 2071.134275 1.876E-29 1.065E-01.08300.371 3873.79320.63-.005518          1 1 0          0 2 0  7  2  6        6  3  3      4442534432287122 8    81.0   75.0
 11 2071.389053 1.104E-27 2.830E-01.01940.250 3583.37060.41-.008244          0 2 0          0 0 0 13  3 10       13 10  3      344233443231712211    81.0   75.0
 11 2071.404987 3.901E-28 3.000E-01.01770.250 3583.37250.41-.005615          0 1 0          0 0 0 13 11  3       13 10  4      374223443331712211    81.0   75.0
 11 2071.408876 1.166E-27 2.989E-01.01920.250 3583.37060.41-.005822          0 1 0          0 0 0 13 11  2       13 10  3      374223443331712211    81.0   75.0
 11 2071.682333 7.270E-26 1.829E+00.06280.377 3072.72590.510.011780          0 2 0          0 1 0 11  4  7       10  3  8      464426445984672224    69.0   63.0
 11 2071.684587 3.405E-27 1.577E+00.08510.391 3478.98640.67-.007795          0 1 1          0 2 0  4  0  4        5  0  5      4742234433257122 7    81.0   75.0
 11 2071.859940 3.229E-26 9.646E-02.06780.354 2572.13930.61-.011289          1 0 0          0 1 0  8  3  6        7  4  3      574426303384672224    81.0   75.0
 11 2071.950170 6.950E-25 5.309E-01.09010.480 1813.78760.91-.004349          0 0 1          0 1 0  2  2  1        3  2  2      587726305910162524     5.0    7.0
 11 2072.005100 2.259E-25 1.885E-01.06500.357 2309.73010.610.007480          0 2 0          0 1 0  8  4  5        7  1  6      564526305984162224    51.0   45.0
 11 2072.080061 9.447E-28 2.768E-04.08790.412 2004.81540.69-.011272          0 0 1          0 1 0  5  1  5        4  3  2      5642234433287122 8    81.0   75.0
 11 2072.336125 4.232E-29 1.597E-01.08160.371 4015.51460.63-.001367          1 1 0          0 2 0  7  3  4        6  4  3      4442534432257122 7    81.0   75.0
 11 2072.373875 3.100E-29 4.665E-04.06260.315 2904.67020.55-.005676          0 0 1          0 1 0  8  5  3        9  3  6      444233443230712210    81.0   75.0
 11 2072.414020 7.470E-26 8.114E-05.08050.370  661.54890.630.000130          0 1 0          0 0 0  6  6  0        6  3  3      554426305984672224    13.0   13.0
 11 2072.488670 8.210E-26 1.189E+00.07460.289 2919.63230.57-.002649          1 0 0          0 1 0  9  4  5        8  5  4      554426305984162224    57.0   51.0
 11 2072.539990 2.013E-23 4.293E-03.08480.359  326.62550.690.004550          0 1 0          0 0 0  6  4  2        5  1  5      686420595967662423    13.0   11.0
 11 2072.784883 1.792E-27 3.472E-02.02660.221 3080.17770.370.000108          0 1 0          0 0 0 15  6  9       15  3 12      474223443331712211    81.0   75.0
 11 2072.892143 2.334E-28 8.673E-02.09410.412 3381.70410.690.001209          1 1 0          0 2 0  3  2  1        4  1  4      4442234432257122 7    81.0   75.0
 11 2072.928473 2.729E-28 4.294E-01.05460.265 3940.51830.440.003176          0 0 1          0 1 0 12  5  7       12  5  8      4742234433297122 8    81.0   75.0
 11 2073.378220 1.539E-24 8.561E-01.09450.516 1817.45120.89-.008559          0 0 1          0 1 0  3  0  3        4  0  4      588821305910162545     7.0    9.0
 11 2073.400292 6.813E-29 2.349E-04.04660.265 2437.50120.44-.013091          0 1 0          0 0 0 11  9  3       12  6  6      444233443231712211    81.0   75.0
 11 2073.583271 8.899E-29 2.662E-01.07960.352 3967.48830.61-.004109          0 1 1          0 2 0  7  2  6        7  2  5      4442334432257122 7    81.0   75.0
 11 2073.635384 1.491E-29 1.019E-04.06480.333 2490.35400.570.003986          1 0 0          0 1 0  7  4  4        8  1  7      5442334432287122 8    81.0   75.0
 11 2073.991220 4.395E-24 8.320E-01.09230.484 1821.59680.80-.005629          0 0 1          0 1 0  3  1  3        4  1  4      586820305967162423    21.0   27.0
 11 2074.235400 1.939E-22 7.190E-02.07100.377  744.16270.58-.004399          0 1 0          0 0 0  9  2  7        8  1  8      686521595967662423    57.0   51.0
 11 2074.328702 1.111E-29 5.445E-01.07870.315 4611.79440.55-.010224          1 1 0          0 2 0 10  3  8        9  4  5      4442434432287122 8    81.0   75.0
 11 2074.358944 2.986E-28 3.713E-01.01840.235 3922.32940.40-.005492          0 1 0          0 0 0 14 11  4       14 10  5      374223443331712211    81.0   75.0
 11 2074.359411 9.426E-29 3.516E-01.01840.235 3922.32930.40-.005492          0 1 0          0 0 0 14 11  3       14 10  4      344233443231712211    81.0   75.0
 11 2074.570392 9.950E-26 4.342E+00.04450.282 2920.13200.57-.005639          0 2 0          0 1 0  9  6  4        8  5  3      464426445984672224    19.0   17.0
 11 2074.762895 1.667E-28 4.917E-01.07020.265 3843.40940.44-.000707          1 0 0          0 1 0 12  5  7       12  4  8      3442334432297122 9    81.0   75.0
 11 2075.161115 1.464E-28 1.876E-02.06710.298 3162.25830.510.002744          0 2 0          0 1 0 10  6  4       10  3  7      4442334432297122 8    81.0   75.0
 11 2075.371268 1.256E-28 1.782E-01.09220.391 3482.48000.67-.001038          1 1 0          0 2 0  4  2  2        5  1  5      4442534432287122 7    81.0   75.0
 11 2075.631470 6.100E-26 3.222E+00.04790.317 3224.54620.510.001970          0 2 0          0 1 0 11  5  6       10  4  7      564426305984672224    69.0   63.0
 11 2075.735771 1.237E-29 6.709E-01.07480.315 4611.79440.55-.008137          0 1 1          0 2 0  9  4  6        9  4  5      4442334432257122 7    81.0   75.0
 11 2076.032790 4.075E-25 1.176E-01.08900.488 2000.86290.67-.002779          0 0 1          0 1 0  5  1  5        5  1  4      574626305984162224    33.0   33.0
 11 2076.698530 2.032E-25 2.955E+00.05670.279 2919.63230.57-.004419          0 2 0          0 1 0  9  6  3        8  5  4      566526305910162524    57.0   51.0
 11 2076.717376 6.450E-27 4.681E+00.03370.247 3623.76310.350.008130          0 1 0          0 0 0 17  5 13       16  4 12      374426443384672224    81.0   75.0
 11 2076.887419 6.118E-29 4.124E-01.01760.221 4283.30710.37-.005192          0 1 0          0 0 0 15 11  4       15 10  5      344233443231712211    81.0   75.0
 11 2076.890008 2.039E-29 4.124E-01.01590.221 4283.30420.37-.003992          0 1 0          0 0 0 15 11  5       15 10  6      344233443231712211    81.0   75.0
 11 2076.971870 4.008E-24 8.387E-01.10230.448 1772.41340.82-.001489          0 0 1          0 1 0  2  1  1        3  1  2      584820305967162423    15.0   21.0
 11 2077.041760 1.086E-25 5.955E-02.09750.475 1813.78760.71-.009409          0 0 1          0 1 0  3  0  3        3  2  2      554426305984672224     7.0    7.0
 11 2077.098896 2.146E-28 2.431E-04.04250.265 2433.79910.44-.009584          0 1 0          0 0 0 11  9  2       12  6  7      544233443231712211    81.0   75.0
 11 2077.499635 7.122E-27 1.377E-01.07870.315 2998.76600.55-.010224          1 0 0          0 1 0 10  3  8        9  4  5      4742234433287122 8    81.0   75.0
 11 2077.563435 1.026E-29 3.255E-01.02530.265 4557.54490.44-.015368          1 0 0          0 1 0 12  9  4       12  8  5      3442334432297122 9    81.0   75.0
 11 2077.652380 6.440E-29 2.257E-02.05810.298 3387.39990.51-.017141          1 0 0          0 1 0 11  4  8       10  5  5      4442334432297122 9    81.0   75.0
 11 2077.975957 1.975E-29 1.601E-01.02130.298 4240.94140.51-.011218          0 2 0          0 1 0 10 10  1       10  9  2      4442334432297122 9    81.0   75.0
 11 2078.144739 5.455E-28 1.857E-04.03810.265 1960.20610.440.002865          0 1 0          0 0 0 11  7  5       12  2 10      474223443331712211    81.0   75.0
 11 2078.229870 2.110E-25 4.735E+00.02640.164 2733.96270.63-.000899          0 2 0          0 1 0  7  7  1        6  6  0      574426303384672224    81.0   75.0
 11 2078.230110 5.939E-25 4.443E+00.02660.175 2733.96270.80-.010609          0 2 0          0 1 0  7  7  0        6  6  1      587721305910162545    45.0   39.0
 11 2078.514667 1.147E-29 3.155E-01.02150.281 4510.89790.47-.012672          0 2 0          0 1 0 11 10  1       11  9  2      3442334432297122 9    81.0   75.0
 11 2078.568060 9.567E-23 1.722E+00.05780.324 1581.33570.530.009710          0 1 0          0 0 0 11  5  6       10  4  7      686520595967662423    69.0   63.0
 11 2078.750846 5.380E-27 1.146E-01.06840.392 2771.69000.57-.013199          1 0 0          0 1 0  9  3  7        8  4  4      474426443384672224    81.0   75.0
 11 2078.925108 1.150E-29 4.687E-01.01540.208 4665.97220.35-.004092          0 1 0          0 0 0 16 11  6       16 10  7      344233443231712211    81.0   75.0
 11 2078.953871 6.952E-29 8.025E-02.09460.434 3387.68040.71-.008234          0 1 1          0 2 0  3  0  3        3  2  2      4442334432257122 7    81.0   75.0
 11 2079.731624 4.801E-29 3.769E-01.06590.250 4285.64650.41-.013728          1 0 0          0 1 0 13  6  7       13  5  8      4442334432297122 9    81.0   75.0
 11 2079.847821 2.104E-26 5.012E-01.06860.373 2771.69000.57-.008899          0 0 1          0 1 0  8  4  5        8  4  4      474426443384672224    81.0   75.0
 11 2079.934000 3.454E-24 5.719E-01.10490.471 1618.55700.750.003720          1 0 0          0 1 0  1  1  0        1  0  1      586620305967662423     9.0    9.0
 11 2079.947411 5.488E-29 5.797E-02.09860.434 3299.99100.710.000379          1 1 0          0 2 0  2  2  0        3  1  3      3442634432257122 7    81.0   75.0
 11 2080.047227 2.558E-27 8.591E-05.05510.273 1690.66360.470.006220          0 1 0          0 0 0 10  7  4       11  2  9      474426443384672224    81.0   75.0
 11 2080.132043 2.859E-29 2.395E-01.02590.281 4265.97560.47-.015762          1 0 0          0 1 0 11  9  2       11  8  3      4442334432297122 9    81.0   75.0
 11 2080.795150 3.410E-26 2.870E-06.08900.400  325.34790.670.003800          0 1 0          0 0 0  5  5  0        5  0  5      544426305984672224    33.0   33.0
 11 2080.906695 1.904E-27 1.053E+00.08870.434 3392.74930.71-.000809          0 1 1          0 2 0  2  2  0        3  2  1      4742234433257122 7    81.0   75.0
 11 2080.974510 1.700E-27 2.652E-04.04660.247 2042.30980.410.006500          0 1 0          0 0 0 12  6  7       13  1 12      474426443384672224    81.0   75.0
 11 2081.658178 3.204E-29 4.423E+00.04260.270 4842.13040.51-.000059          0 3 0          0 2 0 11  5  6       10  4  7      344436443284672224    81.0   75.0
 11 2081.873460 4.684E-23 2.434E-01.07140.377 1080.38530.520.004460          0 1 0          0 0 0 10  3  7        9  2  8      687321595967662423    21.0   19.0
 11 2082.132395 7.127E-29 2.892E-02.06170.281 3659.90330.47-.015627          1 0 0          0 1 0 12  4  9       11  5  6      4442334432297122 8    81.0   75.0
 11 2082.435121 8.107E-28 3.424E-04.03170.250 2246.88390.41-.002982          0 1 0          0 0 0 12  7  6       13  2 11      474223443331712210    81.0   75.0
 11 2082.469467 2.122E-29 1.588E-01.02570.298 3997.50810.51-.011479          1 0 0          0 1 0 10  9  1       10  8  2      4442334432297122 9    81.0   75.0
 11 2082.469690 6.367E-29 1.588E-01.02830.298 3997.50780.51-.013356          1 0 0          0 1 0 10  9  2       10  8  3      4442334432297122 9    81.0   75.0
 11 2082.628562 1.540E-29 3.676E-03.08630.411 3381.70410.690.007110          0 3 0          0 2 0  5  4  1        4  1  4      444436443284672224    81.0   75.0
 11 2082.907340 1.414E-25 2.571E-02.10260.449 1742.30560.72-.009249          0 0 1          0 1 0  2  0  2        2  2  1      564626305984162224    15.0   15.0
 11 2083.066799 1.092E-29 1.102E+01.00760.150 5163.08540.300.000000          0 1 0          0 0 0 22  2 20       21  3 19      3442334432327122 0    81.0   75.0
 11 2083.093474 3.277E-29 1.102E+01.00760.150 5163.07570.300.000000          0 1 0          0 0 0 22  3 20       21  2 19      3442334432327122 0    81.0   75.0
 11 2083.529885 3.588E-27 5.470E-01.07770.442 3441.03870.470.002510          1 0 0          0 1 0 11  4  7       11  3  8      474426443384672224    81.0   75.0
 11 2083.587644 2.482E-29 4.992E-01.05650.250 4252.44730.410.002595          0 0 1          0 1 0 13  5  8       13  5  9      4442334432297122 9    81.0   75.0
 11 2084.541163 3.812E-27 4.930E-01.08200.454 3162.25830.510.000750          1 0 0          0 1 0 10  4  6       10  3  7      474426443384672224    81.0   75.0
 11 2084.569176 3.198E-29 8.051E-02.02880.315 3752.41600.55-.010919          1 0 0          0 1 0  9  9  1        9  8  2      3442334432297122 9    81.0   75.0
 11 2084.569507 9.595E-29 8.052E-02.02920.315 3752.41580.55-.016875          1 0 0          0 1 0  9  9  0        9  8  1      4442334432287122 8    81.0   75.0
 11 2084.591583 1.018E-28 3.894E-02.09940.456 3316.14530.72-.007400          0 1 1          0 2 0  2  0  2        2  2  1      4442334432257122 7    81.0   75.0
 11 2084.659961 1.438E-29 4.768E-01.08040.333 4259.87890.57-.004158          0 1 1          0 2 0  8  3  6        8  3  5      4442334432257122 7    81.0   75.0
 11 2084.670604 6.510E-28 1.058E+00.08820.434 3387.68040.71-.000940          0 1 1          0 2 0  2  2  1        3  2  2      4742234433257122 7    81.0   75.0
 11 2084.734248 3.913E-28 4.323E-04.07620.352 2309.73010.610.000899          1 0 0          0 1 0  6  4  3        7  1  6      5642234433287122 7    81.0   75.0
 11 2084.983990 1.587E-25 5.471E-05.07500.333  648.97870.63-.001289          0 1 0          0 0 0  6  6  1        6  3  4      564626305984162224    39.0   39.0
 11 2085.086990 4.338E-25 5.645E-02.09700.502 1742.30560.72-.005299          1 0 0          0 1 0  3  1  2        2  2  1      574626305984162224    21.0   15.0
 11 2085.372840 1.725E-25 3.543E-01.08630.406 2211.19050.63-.004799          0 0 1          0 1 0  6  2  5        6  2  4      564626305984162224    13.0   13.0
 11 2085.463479 1.589E-27 3.848E-01.07070.281 3535.86980.47-.007602          1 0 0          0 1 0 11  5  6       11  4  7      4742234433297122 8    81.0   75.0
 11 2085.499760 1.292E-24 4.851E-01.10400.447 1664.96460.910.001450          1 0 0          0 1 0  2  1  1        2  0  2      587820305910162545     5.0    5.0
 11 2085.920817 3.723E-29 1.051E-01.05520.281 3832.25150.470.000153          1 0 0          0 1 0 12  5  7       11  6  6      3442334432297122 9    81.0   75.0
 11 2086.186993 1.084E-28 8.127E+00.00760.172 4608.55470.320.000000          0 1 0          0 0 0 20  3 17       19  4 16      3442334432327122 0    81.0   75.0
 11 2086.610670 5.970E-26 8.810E-02.08220.428 2398.38160.63-.005289          1 0 0          0 1 0  7  3  4        6  4  3      554426305984672224    45.0   39.0
 11 2086.835590 1.753E-25 6.021E-01.06690.326 2572.13930.61-.006669          0 0 1          0 1 0  7  4  4        7  4  3      564626305984162224    45.0   45.0
 11 2087.073737 3.249E-28 8.113E+00.00760.172 4608.21990.320.000000          0 1 0          0 0 0 20  4 17       19  3 16      4742234433327122 0    81.0   75.0
 11 2087.214556 1.169E-28 3.558E+00.03360.183 4638.64210.330.009508          0 1 0          0 0 0 19  5 14       18  6 13      444233443231712211    81.0   75.0
 11 2087.407680 1.968E-22 2.360E+00.05940.303 1477.29720.45-.010869          0 1 0          0 0 0 10  6  5        9  5  4      686521595967662423    63.0   57.0
 11 2087.451200 1.511E-26 2.064E-01.08350.432 2904.67010.55-.001159          1 0 0          0 1 0  9  4  5        9  3  6      544426303384672224    81.0   75.0
 11 2087.467159 2.072E-27 9.965E-03.02450.235 2550.88160.40-.001192          0 1 0          0 0 0 14  5  9       14  2 12      374223443331712211    81.0   75.0
 11 2087.591310 3.011E-28 5.401E-01.06960.265 3738.54220.440.004239          1 0 0          0 1 0 12  4  8       12  3  9      4742234433297122 9    81.0   75.0
 11 2087.976245 2.339E-29 2.471E-01.02990.265 4329.31880.44-.016422          1 0 0          0 1 0 12  8  5       12  7  6      4442334432297122 9    81.0   75.0
 11 2088.109519 2.924E-28 1.714E-01.08890.391 3565.45450.67-.003180          0 1 1          0 2 0  5  1  5        5  1  4      4742234433257122 7    81.0   75.0
 11 2088.121975 1.212E-28 7.383E-04.05800.315 2512.37520.550.004545          0 2 0          0 1 0  9  4  6        9  1  9      5442334432287122 8    81.0   75.0
 11 2088.314210 1.523E-28 1.045E-01.08890.412 3597.86620.69-.003326          1 1 0          0 2 0  5  2  3        4  3  2      4442434432257122 7    81.0   75.0
 11 2088.659021 9.644E-28 3.171E-05.06600.298 1437.96780.51-.004656          0 1 0          0 0 0  9  7  3       10  2  8      574223443329712210    81.0   75.0
 11 2088.736370 9.400E-26 1.911E-04.06850.278  816.69420.610.000480          0 1 0          0 0 0  7  6  2        7  3  5      564526305984162224    15.0   15.0
 11 2089.307237 1.672E-29 2.842E-01.04500.250 4442.71140.41-.021374          1 0 0          0 1 0 13  7  6       13  6  7      4442334432297122 9    81.0   75.0
 11 2089.468704 1.209E-28 1.075E+00.07080.352 4188.39400.61-.008338          0 1 1          0 2 0  7  4  4        7  4  3      4442334432257122 7    81.0   75.0
