wavelength_nm,quantum_efficiency
488.19599109131406,51.73996175908222
488.641425389755,51.73996175908222
489.086859688196,51.73996175908222
489.532293986637,51.912045889101336
489.97772828507794,51.912045889101336
490.42316258351894,51.912045889101336
490.8685968819599,51.912045889101336
491.3140311804009,52.08413001912046
491.7594654788419,52.08413001912046
492.2048997772829,52.08413001912046
492.65033407572383,52.31357552581262
493.09576837416483,52.31357552581262
493.5412026726058,52.31357552581262
493.9866369710468,52.31357552581262
494.4320712694878,52.48565965583174
494.8775055679287,52.48565965583174
495.3229398663697,52.48565965583174
495.76837416481067,52.7151051625239
496.21380846325167,52.7151051625239
496.65924276169267,52.7151051625239
497.10467706013367,52.7151051625239
497.5501113585746,52.88718929254302
497.9955456570156,52.88718929254302
498.44097995545656,52.88718929254302
498.88641425389756,53.11663479923518
499.33184855233856,53.11663479923518
499.7772828507795,53.11663479923518
500.2227171492205,53.11663479923518
500.66815144766144,53.40344168260038
501.11358574610244,53.40344168260038
501.55902004454344,53.40344168260038
502.00445434298445,53.51816443594646
502.4498886414254,53.51816443594646
502.8953229398664,53.51816443594646
503.34075723830733,53.51816443594646
503.78619153674833,53.69024856596558
504.23162583518933,53.69024856596558
504.6770601336303,53.69024856596558
505.1224944320713,53.91969407265774
505.5679287305122,53.91969407265774
506.0133630289532,53.91969407265774
506.4587973273942,53.91969407265774
506.9042316258352,54.09177820267686
507.34966592427617,54.09177820267686
507.79510022271717,54.09177820267686
508.2405345211581,54.20650095602294
508.6859688195991,54.20650095602294
509.1314031180401,54.20650095602294
509.57683741648106,54.20650095602294
510.02227171492206,54.378585086042065
510.46770601336306,54.378585086042065
510.913140311804,54.378585086042065
511.358574610245,54.493307839388144
511.804008908686,54.493307839388144
512.249443207127,54.493307839388144
512.6948775055679,54.493307839388144
513.1403118040089,54.7227533460803
513.5857461024499,54.7227533460803
514.0311804008909,54.7227533460803
514.4766146993319,54.894837476099426
514.9220489977729,54.894837476099426
515.3674832962138,54.894837476099426
515.8129175946548,54.894837476099426
516.2583518930958,55.124282982791584
516.7037861915368,55.124282982791584
517.1492204899778,55.124282982791584
517.5946547884187,55.18164435946463
518.0400890868597,55.18164435946463
518.4855233853007,55.18164435946463
518.9309576837417,55.18164435946463
519.3763919821827,55.29636711281071
519.8218262806236,55.29636711281071
520.2672605790646,55.29636711281071
520.7126948775056,55.525812619502865
521.1581291759466,55.525812619502865
521.6035634743876,55.525812619502865
522.0489977728286,55.525812619502865
522.4944320712696,55.69789674952199
522.9398663697104,55.69789674952199
523.3853006681514,55.69789674952199
523.8307349665924,55.927342256214146
524.2761692650334,55.927342256214146
524.7216035634744,55.927342256214146
525.1670378619153,55.927342256214146
525.6124721603563,55.98470363288719
526.0579064587973,55.98470363288719
526.5033407572383,55.98470363288719
526.9487750556793,56.09942638623327
527.3942093541202,56.09942638623327
527.8396436525612,56.09942638623327
528.2850779510022,56.09942638623327
528.7305122494432,56.32887189292543
529.1759465478842,56.32887189292543
529.6213808463251,56.32887189292543
530.0668151447662,56.50095602294455
530.5122494432071,56.50095602294455
530.9576837416481,56.50095602294455
531.4031180400891,56.50095602294455
531.8485523385301,56.73040152963671
532.2939866369711,56.73040152963671
532.739420935412,56.73040152963671
533.184855233853,56.73040152963671
533.630289532294,56.73040152963671
534.075723830735,56.73040152963671
534.521158129176,56.73040152963671
534.9665924276169,56.90248565965583
535.4120267260579,56.90248565965583
535.8574610244989,56.90248565965583
536.3028953229399,57.13193116634799
536.7483296213809,57.13193116634799
537.1937639198218,57.13193116634799
537.6391982182628,57.13193116634799
538.0846325167038,57.13193116634799
538.5300668151448,57.13193116634799
538.9755011135858,57.13193116634799
539.4209354120267,57.30401529636711
539.8663697104678,57.30401529636711
540.3118040089087,57.30401529636711
540.7572383073497,57.41873804971319
541.2026726057907,57.41873804971319
541.6481069042317,57.41873804971319
542.0935412026727,57.41873804971319
542.5389755011136,57.53346080305927
542.9844097995546,57.53346080305927
543.4298440979956,57.53346080305927
543.8752783964366,57.590822179732314
544.3207126948776,57.590822179732314
544.7661469933184,57.590822179732314
545.2115812917594,57.590822179732314
545.6570155902004,57.70554493307839
546.1024498886414,57.70554493307839
546.5478841870824,57.70554493307839
546.9933184855233,57.82026768642447
547.4387527839643,57.82026768642447
547.8841870824053,57.82026768642447
548.3296213808463,57.82026768642447
548.7750556792873,57.93499043977055
549.2204899777283,57.93499043977055
549.6659242761693,57.93499043977055
550.1113585746102,57.93499043977055
550.5567928730512,57.93499043977055
551.0022271714922,57.93499043977055
551.4476614699332,57.93499043977055
551.8930957683742,58.107074569789674
552.3385300668151,58.107074569789674
552.7839643652561,58.107074569789674
553.2293986636971,58.107074569789674
553.6748329621381,58.107074569789674
554.1202672605791,58.107074569789674
554.56570155902,58.107074569789674
555.011135857461,58.22179732313575
555.456570155902,58.22179732313575
555.902004454343,58.22179732313575
556.347438752784,58.33652007648183
556.7928730512249,58.33652007648183
557.238307349666,58.33652007648183
557.6837416481069,58.33652007648183
558.1291759465479,58.33652007648183
558.5746102449889,58.33652007648183
559.0200445434299,58.33652007648183
559.4654788418709,58.508604206500955
559.9109131403118,58.508604206500955
560.3563474387528,58.508604206500955
560.8017817371938,58.508604206500955
561.2472160356348,58.508604206500955
561.6926503340758,58.508604206500955
562.1380846325167,58.508604206500955
562.5835189309577,58.623326959847034
563.0289532293987,58.623326959847034
563.4743875278397,58.623326959847034
563.9198218262807,58.623326959847034
564.3652561247216,58.738049713193114
564.8106904231626,58.738049713193114
565.2561247216036,58.738049713193114
565.7015590200446,58.85277246653919
566.1469933184856,58.85277246653919
566.5924276169264,58.85277246653919
567.0378619153676,58.85277246653919
567.4832962138084,58.910133843212236
567.9287305122494,58.910133843212236
568.3741648106904,58.910133843212236
568.8195991091314,58.910133843212236
569.2650334075724,58.910133843212236
569.7104677060133,58.910133843212236
570.1559020044543,58.910133843212236
570.6013363028953,59.139579349904395
571.0467706013363,59.139579349904395
571.4922048997773,59.139579349904395
571.9376391982182,59.139579349904395
572.3830734966592,59.139579349904395
572.8285077951002,59.139579349904395
573.2739420935412,59.139579349904395
573.7193763919822,59.31166347992352
574.1648106904231,59.31166347992352
574.6102449888641,59.31166347992352
575.0556792873051,59.31166347992352
575.5011135857461,59.31166347992352
575.9465478841871,59.31166347992352
576.3919821826281,59.31166347992352
576.8374164810691,59.31166347992352
577.28285077951,59.31166347992352
577.728285077951,59.31166347992352
578.173719376392,59.4263862332696
578.619153674833,59.4263862332696
579.064587973274,59.4263862332696
579.5100222717149,59.4263862332696
579.9554565701559,59.541108986615676
580.4008908685969,59.541108986615676
580.8463251670379,59.541108986615676
581.2917594654789,59.541108986615676
581.7371937639198,59.541108986615676
582.1826280623608,59.541108986615676
582.6280623608018,59.541108986615676
583.0734966592428,59.541108986615676
583.5189309576838,59.541108986615676
583.9643652561247,59.541108986615676
584.4097995545658,59.541108986615676
584.8552338530067,59.541108986615676
585.3006681514477,59.541108986615676
585.7461024498887,59.541108986615676
586.1915367483297,59.541108986615676
586.6369710467707,59.541108986615676
587.0824053452116,59.541108986615676
587.5278396436526,59.541108986615676
587.9732739420936,59.541108986615676
588.4187082405346,59.541108986615676
588.8641425389756,59.541108986615676
589.3095768374164,59.541108986615676
589.7550111358574,59.541108986615676
590.2004454342984,59.541108986615676
590.6458797327394,59.4263862332696
591.0913140311804,59.4263862332696
591.5367483296213,59.4263862332696
591.9821826280623,59.4263862332696
592.4276169265033,59.4263862332696
592.8730512249443,59.4263862332696
593.3184855233853,59.4263862332696
593.7639198218262,59.31166347992352
594.2093541202673,59.31166347992352
594.6547884187082,59.31166347992352
595.1002227171492,59.31166347992352
595.5456570155902,59.31166347992352
595.9910913140312,59.31166347992352
596.4365256124722,59.31166347992352
596.8819599109131,59.31166347992352
597.3273942093541,59.31166347992352
597.7728285077951,59.31166347992352
598.2182628062361,59.31166347992352
598.6636971046771,59.31166347992352
599.109131403118,59.31166347992352
599.554565701559,59.31166347992352
600.0,59.31166347992352
600.445434298441,59.31166347992352
600.890868596882,59.31166347992352
601.3363028953229,59.31166347992352
601.781737193764,59.31166347992352
602.2271714922049,59.31166347992352
602.6726057906459,59.31166347992352
603.1180400890869,59.19694072657744
603.5634743875279,59.19694072657744
604.0089086859689,59.19694072657744
604.4543429844098,59.19694072657744
604.8997772828508,59.19694072657744
605.3452115812918,59.19694072657744
605.7906458797328,59.19694072657744
606.2360801781738,59.19694072657744
606.6815144766147,59.19694072657744
607.1269487750557,59.19694072657744
607.5723830734967,59.139579349904395
608.0178173719377,59.139579349904395
608.4632516703787,59.139579349904395
608.9086859688196,59.139579349904395
609.3541202672606,59.139579349904395
609.7995545657016,59.139579349904395
610.2449888641426,59.139579349904395
610.6904231625836,59.139579349904395
611.1358574610244,59.139579349904395
611.5812917594656,59.139579349904395
612.0267260579064,59.139579349904395
612.4721603563474,59.139579349904395
612.9175946547884,59.139579349904395
613.3630289532294,59.139579349904395
613.8084632516704,59.139579349904395
614.2538975501113,59.139579349904395
614.6993318485523,59.139579349904395
615.1447661469933,59.139579349904395
615.5902004454343,59.139579349904395
616.0356347438753,59.139579349904395
616.4810690423162,59.139579349904395
616.9265033407572,59.024856596558315
617.3719376391982,59.024856596558315
617.8173719376392,59.024856596558315
618.2628062360802,59.024856596558315
618.7082405345211,59.024856596558315
619.1536748329621,59.024856596558315
619.5991091314031,59.024856596558315
620.0445434298441,58.910133843212236
620.4899777282851,58.910133843212236
620.9354120267261,58.910133843212236
621.3808463251671,58.910133843212236
621.826280623608,58.910133843212236
622.271714922049,58.910133843212236
622.71714922049,58.910133843212236
623.162583518931,58.910133843212236
623.608017817372,58.910133843212236
624.0534521158129,58.910133843212236
624.4988864142539,58.910133843212236
624.9443207126949,58.738049713193114
625.3897550111359,58.738049713193114
625.8351893095769,58.738049713193114
626.2806236080178,58.738049713193114
626.7260579064588,58.738049713193114
627.1714922048998,58.738049713193114
627.6169265033408,58.738049713193114
628.0623608017818,58.623326959847034
628.5077951002227,58.623326959847034
628.9532293986638,58.623326959847034
629.3986636971047,58.508604206500955
629.8440979955457,58.508604206500955
630.2895322939867,58.508604206500955
630.7349665924277,58.508604206500955
631.1804008908687,58.508604206500955
631.6258351893096,58.508604206500955
632.0712694877506,58.508604206500955
632.5167037861916,58.393881453154876
632.9621380846326,58.393881453154876
633.4075723830736,58.393881453154876
633.8530066815144,58.393881453154876
634.2984409799554,58.33652007648183
634.7438752783964,58.33652007648183
635.1893095768374,58.33652007648183
635.6347438752784,58.22179732313575
636.0801781737193,58.22179732313575
636.5256124721603,58.22179732313575
636.9710467706013,58.22179732313575
637.4164810690423,58.107074569789674
637.8619153674833,58.107074569789674
638.3073496659242,58.107074569789674
638.7527839643653,58.107074569789674
639.1982182628062,58.107074569789674
639.6436525612472,58.107074569789674
640.0890868596882,58.107074569789674
640.5345211581292,57.93499043977055
640.9799554565702,57.93499043977055
641.4253897550111,57.93499043977055
641.8708240534521,57.93499043977055
642.3162583518931,57.93499043977055
642.7616926503341,57.93499043977055
643.2071269487751,57.93499043977055
643.652561247216,57.70554493307839
644.097995545657,57.70554493307839
644.543429844098,57.70554493307839
644.988864142539,57.590822179732314
645.43429844098,57.590822179732314
645.8797327394209,57.590822179732314
646.3251670378619,57.590822179732314
646.7706013363029,57.53346080305927
647.2160356347439,57.53346080305927
647.6614699331849,57.53346080305927
648.1069042316259,57.30401529636711
648.5523385300669,57.30401529636711
648.9977728285078,57.30401529636711
649.4432071269488,57.30401529636711
649.8886414253898,57.30401529636711
650.3340757238308,57.30401529636711
650.7795100222718,57.30401529636711
651.2249443207127,57.13193116634799
651.6703786191537,57.13193116634799
652.1158129175947,57.13193116634799
652.5612472160357,57.13193116634799
653.0066815144767,57.13193116634799
653.4521158129176,57.13193116634799
653.8975501113586,57.13193116634799
654.3429844097996,56.90248565965583
654.7884187082406,56.90248565965583
655.2338530066816,56.90248565965583
655.6792873051224,56.90248565965583
656.1247216035636,56.73040152963671
656.5701559020044,56.73040152963671
657.0155902004454,56.73040152963671
657.4610244988864,56.73040152963671
657.9064587973273,56.73040152963671
658.3518930957684,56.73040152963671
658.7973273942093,56.73040152963671
659.2427616926503,56.50095602294455
659.6881959910913,56.50095602294455
660.1336302895323,56.50095602294455
660.5790645879733,56.32887189292543
661.0244988864142,56.32887189292543
661.4699331848552,56.32887189292543
661.9153674832962,56.32887189292543
662.3608017817372,56.32887189292543
662.8062360801782,56.32887189292543
663.2516703786191,56.32887189292543
663.6971046770602,56.09942638623327
664.1425389755011,56.09942638623327
664.5879732739421,56.09942638623327
665.0334075723831,56.09942638623327
665.478841870824,55.927342256214146
665.9242761692651,55.927342256214146
666.369710467706,55.927342256214146
666.815144766147,55.81261950286807
667.260579064588,55.81261950286807
667.7060133630289,55.81261950286807
668.15144766147,55.81261950286807
668.5968819599109,55.69789674952199
669.0423162583519,55.69789674952199
669.4877505567929,55.69789674952199
669.9331848552339,55.525812619502865
670.3786191536749,55.525812619502865
670.8240534521158,55.525812619502865
671.2694877505569,55.525812619502865
671.7149220489978,55.29636711281071
672.1603563474388,55.29636711281071
672.6057906458798,55.29636711281071
673.0512249443207,55.124282982791584
673.4966592427618,55.124282982791584
673.9420935412027,55.124282982791584
674.3875278396437,55.124282982791584
674.8329621380847,55.009560229445505
675.2783964365256,55.009560229445505
675.7238307349667,55.009560229445505
676.1692650334076,54.894837476099426
676.6146993318486,54.894837476099426
677.0601336302896,54.894837476099426
677.5055679287306,54.7227533460803
677.9510022271716,54.7227533460803
678.3964365256124,54.7227533460803
678.8418708240534,54.7227533460803
679.2873051224944,54.493307839388144
679.7327394209354,54.493307839388144
680.1781737193764,54.493307839388144
680.6236080178173,54.32122370936902
681.0690423162584,54.32122370936902
681.5144766146993,54.32122370936902
681.9599109131403,54.32122370936902
682.4053452115813,54.09177820267686
682.8507795100222,54.09177820267686
683.2962138084633,54.09177820267686
683.7416481069042,54.03441682600382
684.1870824053452,54.03441682600382
684.6325167037862,54.03441682600382
685.0779510022271,54.03441682600382
685.5233853006682,53.80497131931166
685.9688195991091,53.80497131931166
686.4142538975501,53.80497131931166
686.8596881959911,53.5755258126195
687.3051224944321,53.5755258126195
687.7505567928731,53.5755258126195
688.195991091314,53.5755258126195
688.641425389755,53.40344168260038
689.086859688196,53.40344168260038
689.532293986637,53.40344168260038
689.977728285078,53.2887189292543
690.4231625835189,53.2887189292543
690.86859688196,53.2887189292543
691.3140311804009,53.2887189292543
691.7594654788419,53.11663479923518
692.2048997772829,53.11663479923518
692.6503340757238,53.11663479923518
693.0957683741649,52.88718929254302
693.5412026726058,52.88718929254302
693.9866369710468,52.88718929254302
694.4320712694878,52.88718929254302
694.8775055679287,52.60038240917782
695.3229398663698,52.60038240917782
695.7683741648107,52.60038240917782
696.2138084632517,52.48565965583174
696.6592427616927,52.48565965583174
697.1046770601337,52.48565965583174
697.5501113585747,52.48565965583174
697.9955456570156,52.19885277246654
698.4409799554567,52.19885277246654
698.8864142538976,52.19885277246654
699.3318485523386,52.08413001912046
699.7772828507796,52.08413001912046
700.2227171492204,52.08413001912046
700.6681514476616,52.08413001912046
701.1135857461024,51.85468451242829
701.5590200445434,51.85468451242829
702.0044543429844,51.85468451242829
702.4498886414253,51.510516252390055
702.8953229398664,51.510516252390055
703.3407572383073,51.510516252390055
703.7861915367483,51.510516252390055
704.2316258351893,51.33843212237093
704.6770601336303,51.33843212237093
705.1224944320713,51.33843212237093
705.5679287305122,51.05162523900573
706.0133630289532,51.05162523900573
706.4587973273942,51.05162523900573
706.9042316258352,51.05162523900573
707.3496659242762,50.82217973231357
707.7951002227171,50.82217973231357
708.2405345211582,50.82217973231357
708.6859688195991,50.4206500956023
709.1314031180401,50.4206500956023
709.5768374164811,50.4206500956023
710.022271714922,50.4206500956023
710.4677060133631,50.24856596558317
710.913140311804,50.24856596558317
711.358574610245,50.24856596558317
711.804008908686,49.90439770554493
712.2494432071269,49.90439770554493
712.694877505568,49.90439770554493
713.1403118040089,49.90439770554493
713.5857461024499,49.67495219885277
714.0311804008909,49.67495219885277
714.4766146993319,49.67495219885277
714.9220489977729,49.445506692160606
715.3674832962138,49.445506692160606
715.8129175946549,49.445506692160606
716.2583518930958,49.445506692160606
716.7037861915368,48.98661567877629
717.1492204899778,48.98661567877629
717.5946547884187,48.98661567877629
718.0400890868598,48.814531548757174
718.4855233853007,48.814531548757174
718.9309576837417,48.814531548757174
719.3763919821827,48.814531548757174
719.8218262806236,48.413001912045885
720.2672605790647,48.413001912045885
720.7126948775056,48.413001912045885
721.1581291759466,48.18355640535373
721.6035634743876,48.18355640535373
722.0489977728284,48.18355640535373
722.4944320712696,48.18355640535373
722.9398663697104,48.01147227533461
723.3853006681514,48.01147227533461
723.8307349665924,48.01147227533461
724.2761692650334,47.60994263862332
724.7216035634744,47.60994263862332
725.1670378619153,47.60994263862332
725.6124721603564,47.60994263862332
726.0579064587973,47.380497131931165
726.5033407572383,47.380497131931165
726.9487750556793,47.380497131931165
727.3942093541202,47.20841300191205
727.8396436525613,47.20841300191205
728.2850779510022,47.20841300191205
728.7305122494432,47.20841300191205
729.1759465478842,46.80688336520076
729.6213808463251,46.80688336520076
730.0668151447662,46.80688336520076
730.5122494432071,46.5774378585086
730.9576837416481,46.5774378585086
731.4031180400891,46.5774378585086
731.8485523385301,46.5774378585086
732.2939866369711,46.40535372848949
732.739420935412,46.40535372848949
733.184855233853,46.40535372848949
733.630289532294,46.0038240917782
734.075723830735,46.0038240917782
734.521158129176,46.0038240917782
734.9665924276169,46.0038240917782
735.412026726058,45.77437858508604
735.8574610244989,45.77437858508604
736.3028953229399,45.77437858508604
736.7483296213809,45.4302103250478
737.1937639198218,45.4302103250478
737.6391982182629,45.4302103250478
738.0846325167038,45.4302103250478
738.5300668151448,45.20076481835564
738.9755011135858,45.20076481835564
739.4209354120267,45.20076481835564
739.8663697104678,44.913957934990435
740.3118040089087,44.913957934990435
740.7572383073497,44.913957934990435
741.2026726057907,44.913957934990435
741.6481069042317,44.62715105162524
742.0935412026727,44.62715105162524
742.5389755011136,44.62715105162524
742.9844097995547,44.397705544933075
743.4298440979956,44.397705544933075
743.8752783964366,44.397705544933075
744.3207126948776,44.397705544933075
744.7661469933184,43.9961759082218
745.2115812917596,43.9961759082218
745.6570155902004,43.9961759082218
746.1024498886414,43.7093690248566
746.5478841870824,43.7093690248566
746.9933184855233,43.7093690248566
747.4387527839644,43.365200764818354
747.8841870824053,43.365200764818354
748.3296213808463,43.365200764818354
748.7750556792873,43.365200764818354
749.2204899777282,43.021032504780116
749.6659242761693,43.021032504780116
750.1113585746102,43.021032504780116
750.5567928730512,42.79158699808795
751.0022271714922,42.79158699808795
751.4476614699332,42.79158699808795
751.8930957683742,42.79158699808795
752.3385300668151,42.39005736137668
752.7839643652562,42.39005736137668
753.2293986636971,42.39005736137668
753.6748329621381,42.217973231357554
754.1202672605791,42.217973231357554
754.56570155902,42.217973231357554
755.0111358574611,42.217973231357554
755.456570155902,41.75908221797323
755.902004454343,41.75908221797323
756.347438752784,41.75908221797323
756.7928730512249,41.52963671128107
757.238307349666,41.52963671128107
757.6837416481069,41.52963671128107
758.1291759465479,41.52963671128107
758.5746102449889,41.185468451242826
759.0200445434299,41.185468451242826
759.4654788418709,41.185468451242826
759.9109131403118,40.84130019120459
760.3563474387528,40.84130019120459
760.8017817371938,40.84130019120459
761.2472160356348,40.84130019120459
761.6926503340758,40.49713193116635
762.1380846325167,40.49713193116635
762.5835189309578,40.49713193116635
763.0289532293987,40.21032504780115
763.4743875278397,40.21032504780115
763.9198218262807,40.21032504780115
764.3652561247216,40.21032504780115
764.8106904231627,40.038240917782026
765.2561247216036,40.038240917782026
765.7015590200446,40.038240917782026
766.1469933184856,39.69407265774379
766.5924276169264,39.69407265774379
767.0378619153676,39.69407265774379
767.4832962138084,39.69407265774379
767.9287305122494,39.40726577437859
768.3741648106904,39.40726577437859
768.8195991091314,39.40726577437859
769.2650334075724,39.005736137667306
769.7104677060133,39.005736137667306
770.1559020044544,39.005736137667306
770.6013363028953,39.005736137667306
771.0467706013363,38.77629063097514
771.4922048997773,38.77629063097514
771.9376391982182,38.77629063097514
772.3830734966593,38.4321223709369
772.8285077951002,38.4321223709369
773.2739420935412,38.4321223709369
773.7193763919822,38.4321223709369
774.1648106904231,38.087954110898664
774.6102449888642,38.087954110898664
775.0556792873051,38.087954110898664
775.5011135857461,37.80114722753346
775.9465478841871,37.80114722753346
776.3919821826281,37.80114722753346
776.8374164810691,37.80114722753346
777.28285077951,37.39961759082218
777.728285077951,37.39961759082218
778.173719376392,37.39961759082218
778.619153674833,37.170172084130016
779.064587973274,37.170172084130016
779.5100222717149,37.170172084130016
779.955456570156,37.170172084130016
780.4008908685969,36.82600382409178
780.8463251670379,36.82600382409178
781.2917594654789,36.82600382409178
781.7371937639198,36.48183556405354
782.1826280623609,36.48183556405354
782.6280623608018,36.48183556405354
783.0734966592428,36.48183556405354
783.5189309576838,36.19502868068834
783.9643652561247,36.19502868068834
784.4097995545658,36.19502868068834
784.8552338530067,35.90822179732314
785.3006681514477,35.90822179732314
785.7461024498887,35.90822179732314
786.1915367483297,35.90822179732314
786.6369710467707,35.56405353728489
787.0824053452116,35.56405353728489
787.5278396436526,35.56405353728489
787.9732739420936,35.219885277246654
788.4187082405346,35.219885277246654
788.8641425389756,35.219885277246654
789.3095768374164,35.219885277246654
789.7550111358576,34.990439770554495
